stores,,,,,,,,,,,,,,,,
MONTH,CITY,STORE,STATUS,ZONE MAPPING,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,KITCHEN EBITDA,VARIANCE,REVENUE COHORT,CM COHORT,EBITDA CATEGORY,EBITDA COHORT
Dec-2023,Mumbai,Williams Ltd,Inactive,South,11321,5321433.26,1505847.13,3887003.11,1335230.06,2485092.17,1130880.22,29146.11,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%
Jan-2024,Mumbai,Williams Ltd,Inactive,South,13640,6417108.77,1200659.95,5282952.74,1757645.13,3427137.76,2114240.8,24303.37,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%
Feb-2024,Mumbai,Williams Ltd,Inactive,South,11786,4950420.18,822294.41,4189360.75,1925755.06,2163676.8,692003.51,27499.57,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%
Mar-2024,Mumbai,Williams Ltd,Inactive,South,9695,3821831.33,868886.18,3043177.4,1246770.32,1737306.57,464379.97,15701.3,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%
Oct-2023,Ahmedabad,"Baker, Baker and Horn",Active,East,7804,3291792.25,679017.46,2702309.68,1106467.19,1494898.38,134829.84,28662.03,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%
Nov-2023,Ahmedabad,"Baker, Baker and Horn",Active,East,9312,4090222.35,890226.42,3291135.44,1509198.59,1647719.01,146327.37,22784.47,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%
Dec-2023,Ahmedabad,"Baker, Baker and Horn",Active,East,14904,6963466.66,1395447.29,5633702.42,2384590.6,3113041.5,1709729.19,29120.22,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%
Jan-2024,Ahmedabad,"Baker, Baker and Horn",Active,East,12562,6224875.56,1274800.17,5012229.98,1900885.98,2999535.35,1595597.47,27085.34,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%
Feb-2024,Ahmedabad,"Baker, Baker and Horn",Active,East,9914,4677672.51,925967.52,3852377.9,1266067.04,2460617.79,1158526.49,12811.9,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%
Mar-2024,Ahmedabad,"Baker, Baker and Horn",Active,East,7470,2294589.76,383172.32,1994697.59,700437.13,1223296.29,-275220.23,18390.3,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%
Oct-2023,Bangalore,Cain-Gonzalez,Active,South,9313,4066160.22,846742.88,3273811.9,1178077.35,1973987.07,707672.11,11238.41,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%
Nov-2023,Bangalore,Cain-Gonzalez,Active,South,14688,6550826.06,1302649.82,5373026.59,1710127.27,3525665.36,2186735.42,10919.99,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%
Dec-2023,Bangalore,Cain-Gonzalez,Active,South,11005,4837422.13,1170839.79,3798498.68,1289424.31,2458931.49,1219341.57,24896.75,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%
Jan-2024,Bangalore,Cain-Gonzalez,Active,South,9147,4543195.08,800345.56,3840069.9,1206591.27,2581774.94,1278928.01,14202.4,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%
Feb-2024,Bangalore,Cain-Gonzalez,Active,South,10274,3146786.08,642020.14,2630980.08,772156.09,1755003.56,260516.63,26847.7,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%
Mar-2024,Bangalore,Cain-Gonzalez,Active,South,7385,3105860.99,643448.77,2548548.68,1041004.98,1440436.26,272163.44,24649.97,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%
Oct-2023,Bangalore,"Clark, Thomas and Rodriguez",Active,West,10266,4982383.08,914249.39,4113500.28,1865162.86,2182488.51,874621.09,28298.24,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%
Nov-2023,Bangalore,"Clark, Thomas and Rodriguez",Active,West,8987,3864562.08,1134292.66,2819192.13,879420.99,1889418.75,309350.11,17453.32,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%
Dec-2023,Bangalore,"Clark, Thomas and Rodriguez",Active,West,10186,3077705.54,586504.61,2505947.54,774184.37,1637750.59,400846.59,18336.45,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%
Jan-2024,Bangalore,"Clark, Thomas and Rodriguez",Active,West,13542,6700574.79,1821048.46,4973690.69,1480577.27,3368412.89,1865226.43,12425.91,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%
Feb-2024,Bangalore,"Clark, Thomas and Rodriguez",Active,West,9665,4190401.58,804831.67,3479325.97,1347776.09,2020766.71,593823.7,13867.65,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%
Mar-2024,Bangalore,"Clark, Thomas and Rodriguez",Active,West,13948,6241941.75,1281219.29,5022266.53,2177672.92,2735053.08,1438095.21,29100.41,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%
Oct-2023,Ahmedabad,Mosley PLC,Active,East,11434,4919382.66,1382419.54,3652312.81,1249420.5,2336661.72,938744.57,27075.66,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%
Nov-2023,Ahmedabad,Mosley PLC,Active,East,7529,3444413.55,661982.95,2882555.04,981952.59,1807065.33,539812.82,21406.42,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%
Dec-2023,Ahmedabad,Mosley PLC,Active,East,10953,3579930.88,781776.5,2839480.33,1099630.45,1686152.19,557127,29495.42,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%
Jan-2024,Ahmedabad,Mosley PLC,Active,East,13223,5337764.48,1216683.77,4217918.06,1703987.17,2417201.44,1051220.84,19164.35,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%
Feb-2024,Ahmedabad,Mosley PLC,Active,East,7369,3168477.49,612574.93,2649209.91,828100.93,1753371.63,357573.09,24852.43,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%
Mar-2024,Ahmedabad,Mosley PLC,Active,East,9544,3389385.93,754361.54,2713250.38,1055193.93,1520366.29,262042.83,15297.32,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%
Oct-2023,Mumbai,Ballard-Johnson,Active,East,14452,6457674.32,1120812.4,5410179.06,1832110.1,3437014,2071176.92,10954.02,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%
Nov-2023,Mumbai,Ballard-Johnson,Active,East,10272,4538441.22,932792.25,3714643.13,1291591.23,2287249.47,967806.1,29517.91,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%
Dec-2023,Mumbai,Ballard-Johnson,Active,East,14665,5070279.04,1260669.36,3896820.1,1239605.43,2526473.66,1278822.06,12259.49,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%
Jan-2024,Mumbai,Ballard-Johnson,Active,East,10587,3373373.8,680763.52,2773357.92,1043741.52,1640326.45,270830.52,25985.59,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%
Feb-2024,Mumbai,Ballard-Johnson,Active,East,11598,3488215.26,988876.04,2582029.92,1001779.16,1511173.58,208743.7,15140.64,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%
Mar-2024,Mumbai,Ballard-Johnson,Active,East,9749,3599579.78,1060815.49,2601358.01,836638.91,1644779.95,305373.16,16951.03,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%
Oct-2023,Mumbai,Edwards-Jackson,Active,South,14272,5132040.74,1395267.69,3885986.21,1613642.85,2177041.94,817295.2,28574.06,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%
Nov-2023,Mumbai,Edwards-Jackson,Active,South,7009,3219973.83,557150.83,2767979,1273559.59,1398049.37,-19920.82,28011.35,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%
Dec-2023,Mumbai,Edwards-Jackson,Active,South,14932,5834256.02,1469778.12,4454014.15,1978037.9,2399635.67,963021.49,17592.32,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%
Jan-2024,Mumbai,Edwards-Jackson,Active,South,14630,6871664.57,1755523.34,5183072.27,1689235.2,3437208.95,1944639.36,27212.55,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%
Feb-2024,Mumbai,Edwards-Jackson,Active,South,11983,4384349.08,1242925.67,3234468.54,1104515.87,2052064.46,597447.27,28224.54,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%
Mar-2024,Mumbai,Edwards-Jackson,Active,South,12649,5864653.21,1630258.69,4307855.78,1940673.93,2238619.15,978667.48,22476.49,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%
Oct-2023,Mumbai,Frank PLC,Inactive,North,8339,3030534.08,873457.44,2231566.5,918605.69,1255329.34,-182784.31,28618.86,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%
Nov-2023,Mumbai,Frank PLC,Inactive,North,13041,3932012.36,740879.86,3329192.97,1314338.42,1928490.44,573428.53,29821.33,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%
Dec-2023,Mumbai,Frank PLC,Inactive,North,13356,4878997.57,887003.66,4030520.24,1228753.48,2709280.86,1361254.09,21100.69,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%
Jan-2024,Mumbai,Frank PLC,Inactive,North,8698,2980215.42,627411.2,2434104.91,900011.77,1429773.84,173386.77,22801.41,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%
Feb-2024,Mumbai,Frank PLC,Inactive,North,8359,2653264.1,769649.15,2001517.75,773013.59,1170683.78,-168462.36,12332.23,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%
Mar-2024,Mumbai,Frank PLC,Inactive,North,11932,4497121.93,777612.54,3807905.46,1775912.02,1922831.06,536032.17,15513.26,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%
Oct-2023,Hyderabad,Frazier Inc,Active,South,14092,6292038.37,1100633.35,5263801.41,2081624.28,3125809.66,1618758.38,11299.03,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%
Nov-2023,Hyderabad,Frazier Inc,Active,South,12028,3618499.31,689852.55,3015377.61,1016595.17,1868464.09,596186.67,21732.07,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%
Dec-2023,Hyderabad,Frazier Inc,Active,South,12440,4046699.27,926230.16,3215046.88,1441585.75,1665837.77,327100.78,12231.09,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%
Jan-2024,Hyderabad,Frazier Inc,Active,South,9579,3166486.94,567554.49,2719567.59,1066669.02,1517945.15,215111.89,24738.91,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%
Feb-2024,Hyderabad,Frazier Inc,Active,South,8340,2907737.48,837047.64,2160497.92,824738.45,1209412.31,-161365.2,18927.63,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%
Mar-2024,Hyderabad,Frazier Inc,Active,South,14878,4466411.99,938221.37,3588805.9,1585525.04,1903761.84,565903.55,24051.22,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%
Oct-2023,Ahmedabad,Jacobson-Terrell,Inactive,East,8859,3200170.56,800801.14,2460583.9,863562.49,1496619.54,78854.15,14080.02,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%
Nov-2023,Ahmedabad,Jacobson-Terrell,Inactive,East,10420,4134288.39,691782.37,3525013.11,1694182.32,1694273.66,292485.09,21915.99,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%
Dec-2023,Ahmedabad,Jacobson-Terrell,Inactive,East,13069,6147053.55,1300819.08,4920171.03,2310486.45,2460121.22,1113286.23,20176.45,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%
Jan-2024,Ahmedabad,Jacobson-Terrell,Inactive,East,8993,3701519.91,780926.26,2985257.62,1248402.45,1592115.37,370858.16,25180.31,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%
Feb-2024,Ahmedabad,Jacobson-Terrell,Inactive,East,7179,2799345.25,538463.86,2316673.31,856502.23,1398781.56,28004,12816.11,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%
Mar-2024,Ahmedabad,Jacobson-Terrell,Inactive,East,10040,3586898.5,802506.45,2893932.07,1308536.3,1490531.98,140359.14,24585.96,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%
Oct-2023,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,13890,4537882.33,1141142.89,3460562.91,1660674.86,1719706.53,417397.1,27905.29,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%
Nov-2023,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,12239,4963651.41,899647.65,4170472.98,1638315.56,2462129.82,1053042.11,21245.04,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%
Dec-2023,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,11265,3757202.47,1033615.1,2791443.37,1176588.31,1547776.34,216808.91,22515.89,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%
Jan-2024,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,14876,4600229.66,760271.04,3926631.2,1197970.72,2618076.94,1307607.46,16175.35,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%
Feb-2024,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,14511,5026036.91,888129.6,4233637.24,1571920.55,2565162.52,1217522.76,17514.93,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%
Mar-2024,Mumbai,"Bishop, Meadows and Sharp",Inactive,West,9854,3986125.13,939367.83,3136357.77,1206319.05,1860948.15,477512.77,21303.32,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%
Oct-2023,Ahmedabad,Smith Ltd,Active,West,10533,4907444.8,1196442.24,3781222.92,1565778.43,2094006.57,671480.31,29075.07,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%
Nov-2023,Ahmedabad,Smith Ltd,Active,West,11872,4413593.8,675553.34,3791830.69,1481772.8,2238240.87,812506.89,23917.24,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%
Dec-2023,Ahmedabad,Smith Ltd,Active,West,8637,2952244.16,458092.03,2626918.01,872427.12,1637693.01,192514.76,18949.16,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%
Jan-2024,Ahmedabad,Smith Ltd,Active,West,14444,7026178.9,1120035.54,6013015.47,1775318.83,4172729.98,2834680.28,25404.48,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%
Feb-2024,Ahmedabad,Smith Ltd,Active,West,13399,6317354.99,1431008.42,4977712.07,1567868.13,3325825.2,1914148.1,27796.12,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%
Mar-2024,Ahmedabad,Smith Ltd,Active,West,11917,5397429.17,1202323.81,4280840.46,1320646.79,2826584.68,1536384.53,13633.28,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%
Oct-2023,Bangalore,Daniel-Rice,Inactive,West,10374,4727000.21,1005093.46,3803412.97,1596666.62,2105700.41,684604.4,23773.37,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%
Nov-2023,Bangalore,Daniel-Rice,Inactive,West,8556,3708637.84,701237.3,3083496.76,1005765.76,1958053.35,558799.74,29900.99,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%
Dec-2023,Bangalore,Daniel-Rice,Inactive,West,13052,5985470.16,1666324.88,4454592.61,1498939.23,2879892.86,1575501.26,27772.25,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%
Jan-2024,Bangalore,Daniel-Rice,Inactive,West,13496,5595529.59,1427321.17,4227878.66,1882064.44,2289428.69,1071524.57,19061.13,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%
Feb-2024,Bangalore,Daniel-Rice,Inactive,West,7207,3351981.44,521017.14,2923988.93,1121942.53,1726597.59,406177.09,20793.82,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%
Mar-2024,Bangalore,Daniel-Rice,Inactive,West,12531,4368251.23,1068018.4,3414125.09,1315543.88,1981806.23,601269.74,23771.37,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%
Oct-2023,Pune,"Lang, Riddle and Foster",Active,South,8851,2797461.69,582469.28,2283453.55,1014914.85,1213347,-127081.41,28435.21,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%
Nov-2023,Pune,"Lang, Riddle and Foster",Active,South,14380,5161782.61,829409.44,4457056.63,1503533.06,2811022.6,1294211.8,24166.63,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%
Dec-2023,Pune,"Lang, Riddle and Foster",Active,South,14182,6036463.49,1531924.21,4559476.92,2164873.59,2285055.09,943611.18,21509.78,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%
Jan-2024,Pune,"Lang, Riddle and Foster",Active,South,9856,3571161.15,643173.23,3033412.84,1075776.19,1841188.05,339311.52,18758.36,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%
Feb-2024,Pune,"Lang, Riddle and Foster",Active,South,7886,3247594.7,666455.25,2670986.45,1125033.43,1427695.92,91911.72,13724.88,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%
Mar-2024,Pune,"Lang, Riddle and Foster",Active,South,8724,3091389.49,496410.89,2649962.86,880104.63,1681248.4,249541.63,26706.83,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%
Oct-2023,Ahmedabad,Morris-Hamilton,Active,South,13075,4558350.83,1074969.12,3533325.19,1409922.69,2013515.13,663243.8,12137.3,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%
Nov-2023,Ahmedabad,Morris-Hamilton,Active,South,12088,4900228.2,1067535.57,3917945.16,1328165.42,2515239.59,1059701.12,28562.1,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%
Dec-2023,Ahmedabad,Morris-Hamilton,Active,South,12370,4780833.41,1203363.29,3671496.71,1295752.38,2252593.59,974477.51,16783.87,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%
Jan-2024,Ahmedabad,Morris-Hamilton,Active,South,13447,5465689.6,1172640.74,4382386,1815664.57,2422979.62,1060464.02,15571.54,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%
Feb-2024,Ahmedabad,Morris-Hamilton,Active,South,8773,3330909.9,993187.93,2382247.88,734736.85,1502161.85,-17926.12,22971.94,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%
Mar-2024,Ahmedabad,Morris-Hamilton,Active,South,12432,4224627.35,808065.74,3488408.27,1146879.13,2275992.87,872021.3,12490.05,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%
Oct-2023,Mumbai,Wells-Hopkins,Active,West,12500,5115830.89,951911.56,4212747.15,1787182.53,2354439.78,1017802.26,17891.48,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%
Nov-2023,Mumbai,Wells-Hopkins,Active,West,9851,3002693.46,550912.47,2496917.39,1005401.1,1343114.97,-79312.27,21131.2,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%
Dec-2023,Mumbai,Wells-Hopkins,Active,West,7659,3614533.78,714700.53,2993777.02,882971.66,2025250.64,705369.65,20060.32,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%
Jan-2024,Mumbai,Wells-Hopkins,Active,West,7117,2260264.08,411800.26,1897398.9,862698.02,962620.22,-449035.19,27565.19,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%
Feb-2024,Mumbai,Wells-Hopkins,Active,West,7590,3216108.37,557152.86,2779485.77,1006808.31,1653942.91,312842.65,25433.03,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%
Mar-2024,Mumbai,Wells-Hopkins,Active,West,12585,5667642.49,1661630.65,4082057.79,1781187.06,2207818.82,767428.6,23599.45,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%
Oct-2023,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,8967,3950645.61,996820.12,3033134.45,1388582.43,1571314.12,266448.44,25361.31,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%
Nov-2023,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,14188,5515716.97,957387.49,4670902.69,2059202.73,2518341.72,1202668.33,13002.08,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%
Dec-2023,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,13202,4200475.91,898982.67,3402170.42,1247449.03,2054564.63,665393.19,29878.32,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%
Jan-2024,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,10995,4869945.78,948417.74,3994402.34,1392123.96,2474901.44,1117574.14,27428.46,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%
Feb-2024,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,12570,4992458.33,989894.7,4089647.91,1412798.37,2567617.77,1119520.3,29834.2,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%
Mar-2024,Ahmedabad,"Moore, Rodriguez and Martinez",Active,East,9297,2921968.94,468336.95,2556308.09,821196.01,1589205.28,190460.59,28113.73,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%
Oct-2023,Hyderabad,"Woodard, Dominguez and Miller",Active,West,9775,4886325.84,1071626.28,3918118.49,1479069.59,2385498,1115013.64,15297.22,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%
Nov-2023,Hyderabad,"Woodard, Dominguez and Miller",Active,West,14709,4948863.99,1096269.28,3942894,1649452.66,2237926.86,924440.33,11269.53,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%
Dec-2023,Hyderabad,"Woodard, Dominguez and Miller",Active,West,10283,4031400.06,1168481.65,2964520.2,1007053.03,1827380.17,452799.66,25989.08,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%
Jan-2024,Hyderabad,"Woodard, Dominguez and Miller",Active,West,10441,3243248.81,858735.81,2528664.23,1052478.58,1397269.83,230922.01,18234.16,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%
Feb-2024,Hyderabad,"Woodard, Dominguez and Miller",Active,West,14999,5382090.36,944317.73,4569743.01,1487563.09,2967310.56,1567690.49,20235.08,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%
Mar-2024,Hyderabad,"Woodard, Dominguez and Miller",Active,West,7519,2357024.66,636907.67,1858033.46,594110.45,1144280.52,-243526.01,11670.29,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%
Oct-2023,Bangalore,"Fox, Smith and Curtis",Active,North,11375,4700099.3,890904.46,3955901.08,1629760.45,2208210.08,836393.8,25110.94,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%
Nov-2023,Bangalore,"Fox, Smith and Curtis",Active,North,10075,4993437.22,1047010.39,4030198.57,1798192.1,2149011.71,954896.32,18885.05,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%
Dec-2023,Bangalore,"Fox, Smith and Curtis",Active,North,7408,3246887.95,766842.17,2595025.82,1185133.09,1308074.08,-99883.18,27835.73,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%
Jan-2024,Bangalore,"Fox, Smith and Curtis",Active,North,10742,4578018.36,1342702.37,3334341.36,1588742.43,1668498.43,332727.27,24148.86,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%
Feb-2024,Bangalore,"Fox, Smith and Curtis",Active,North,9213,3650470.16,811834.9,2945147.66,1284670.29,1527184.99,75740.16,14850.4,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%
Mar-2024,Bangalore,"Fox, Smith and Curtis",Active,North,11992,4620669.75,1251876.26,3441711.93,1480392.2,1893721.33,569221.43,29315.08,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%
Oct-2023,Bangalore,Miller-Salazar,Inactive,South,8677,2764940.89,762014.03,2081544.74,897306.54,1071221.65,-282941.82,22928.88,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%
Nov-2023,Bangalore,Miller-Salazar,Inactive,South,13962,5833436.29,1102656.64,4824486.01,1483128.58,3246465.1,1705028.5,13440.68,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%
Dec-2023,Bangalore,Miller-Salazar,Inactive,South,7669,2528305.26,479515.33,2085916.71,770418.64,1264261.38,-151383.27,29571.58,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%
Jan-2024,Bangalore,Miller-Salazar,Inactive,South,13776,4863535.95,1348426.75,3555813,1519582.54,1955782.35,561665.36,16079.71,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%
Feb-2024,Bangalore,Miller-Salazar,Inactive,South,12912,6099032.61,947221.45,5247249.08,2130822.39,3020042.01,1647472,18541.95,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%
Mar-2024,Bangalore,Miller-Salazar,Inactive,South,8724,3773340.8,734224.98,3108034.93,1482655.21,1506240.54,34569.89,23836.92,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%
Oct-2023,Hyderabad,Ballard Ltd,Active,West,8227,2930696.38,609241.14,2462233.72,699661.45,1662309.5,251535.67,23598.95,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%
Nov-2023,Hyderabad,Ballard Ltd,Active,West,11476,4966237.82,1264826.71,3778472.52,1293315.68,2349356.31,1118735.7,15934.73,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%
